round,points_per_game,points_pg_ly,targets_pg_ly,wopr_pg_ly,pick,air_yards_pg_ly,total_games_ly,pass_attempt_difference,total_positional_investment,target_dropoff,epa_pg_ly,years_pro,targets_added_this_year,is_on_new_team,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,is_returning_coach,hc_years_with_team,catch_rate_ly,position,fp_dropoff,starter_epa_passing_ly,starter_epa_persnap_passing_ly,combine_cluster,qbr_ly_bin,points_2y,total_games_2y,points_3y,total_games_3y,targets_pg_2y,targets_pg_3y,wopr_pg_2y,wopr_pg_3y,player_id,season,pfr_player_name
NA,3.95,7.087500000000001,4.125,0.3979560997959677,300,71.625,8.5,0,0.71,83.5390625,1.0412040638984763,3,27.09375,no,0.11074218750000002,0.064453125,0.006218064059311995,437.75,23.375,3521.125,234.345,1,3,0.3953488372093023,WR,170.80351562500016,42.181250000000006,0.057452966714905934,no_combine_cluster,2,4.4,5.3125,0.75,10,1.6,0.8,0,0,00-0032980,2020,NA
NA,0,1.1500000000000001,0.5714285714285714,0.030383209790185446,300,1.1428571428571428,14.875,0,0.57,91.44140625,0.3949274903529191,1,161.43359375,no,0.03709677419354839,0.018433179723502304,9.801035416188853e-4,354.875,21.25,3796.3125,236.8525,1,3,0.3888888888888889,TE,130.3886718750001,18.80625,0.02748447204968944,no_combine_cluster,1,0,0,0,0,0,0,0,0,00-0032986,2020,NA
NA,1.6,3.5222222222222226,1.2222222222222223,0,300,9.11111111111111,9.5625,0,0.12,194.171875,0,3,9.03125,no,0.1561576354679803,0.054187192118226604,0,109.4375,35.0625,5447.4375,358.14750000000004,1,2,0.2857142857142857,WR,469.7378906250003,42.5,0.05788712011577424,no_combine_cluster,3,0,0,0,0,0,0,0,0,00-0033006,2020,NA
NA,5.025,4.4222222222222225,1.2222222222222223,0.1307762910042503,300,33.77777777777778,9.5625,0,0.12,142.2421875,1.9099223454767424,3,0,no,0.17533039647577095,0.048458149779735685,0.005184963079463668,134.9375,29.75,4448.6875,296.9475,1,3,0.3333333333333333,WR,320.7900000000001,47.28125,0.12606232294617564,no_combine_cluster,7,1.9312500000000001,17,1.75,8,1.1875,1.125,0,0,00-0033094,2020,NA
NA,0,0.65,0.5,0.0353537936913896,300,1,2.125,0,0.12,194.171875,-0.6952156042011588,1,9.03125,no,0.012149532710280374,0.009345794392523364,6.608185736708337e-4,7.4375,35.0625,5447.4375,358.14750000000004,1,2,0.09090909090909091,WR,469.7378906250003,42.5,0.05788712011577424,no_combine_cluster,3,0,0,0,0,0,0,0,0,00-0033215,2020,NA
NA,5.360000000000001,1.08125,0.6875,0.045676209716538296,300,3,17,0,0,83.5390625,0.3210265195266402,2,27.09375,no,0.0381057268722467,0.024229074889867842,0.0016097342631379136,376.125,23.375,3521.125,234.345,1,3,0.38095238095238093,TE,170.80351562500016,42.181250000000006,0.057452966714905934,no_combine_cluster,2,3.5888888888888886,9.5625,0,0,1.4444444444444444,0,0.10547037895826418,0.10547037895826418,00-0033217,2020,NA
NA,0.775,0.6000000000000001,0.6363636363636364,0.026613331286467437,300,2.1818181818181817,11.6875,0,0.17,257.390625,-0.12814395396377554,2,0,no,0.02122186495176849,0.022508038585209004,9.413075374634785e-4,224.1875,23.375,4960.8125,291.9325,1,4,0.23529411764705882,TE,483.96210937499995,57.8,0.07411444141689373,no_combine_cluster,2,0.1875,8.5,0,0,0.125,0,0.006944444444444444,0.006944444444444444,00-0033246,2020,NA
NA,8.55625,8.45625,4.5,0.34954299685038687,300,50.625,17,0,0.71,83.5390625,1.204135235036794,2,27.09375,no,0.15050055617352615,0.08008898776418243,0.006221009955068064,848.9375,23.375,3521.125,234.345,1,3,0.5,WR,170.80351562500016,42.181250000000006,0.057452966714905934,5,2,4.175000000000001,17,0,0,2.875,0,0.14480186678390905,0.14480186678390905,00-0033251,2020,NA
NA,1.9333333333333333,0.175,0.375,0.028141433065165027,300,2.75,8.5,0,0,121.921875,0.04956771290744655,3,193.04296875,no,0.009523809523809523,0.02040816326530612,0.0015315065613695253,49.9375,21.25,4034.3125,246.3725,1,2,0.07692307692307693,TE,204.67070312500002,39.631249999999994,0.05260930888575458,10,4,0,7.4375,0.4666666666666666,12,0.2857142857142857,1.0833333333333333,0.03707967580944355,0.03707967580944355,00-0033258,2020,NA
NA,0.10000000000000002,0.8833333333333334,0.8333333333333334,0.07230510914321725,300,14.166666666666666,6.375,0,0.09,90.3125,-0.014979321698774584,3,109.50390625,no,0.043801652892561986,0.04132231404958678,0.0035853773128868057,22.3125,23.375,4087.4375,256.9975,0,1,0.13333333333333333,WR,172.83554687500018,23.799999999999997,0.033734939759036145,no_combine_cluster,3,0,0,0,0,0,0,0,0,00-0033266,2020,NA
NA,8.6466666666666665,6.1125,2.75,0.2220218921153257,300,23.5625,17,0,0.78,98.21484375,1.512940323343729,3,100.47265625,no,0.17309734513274336,0.07787610619469026,0.006287345617425152,494.0625,31.875,4734.5,316.88,1,4,0.5555555555555556,WR,367.504140625,0,0,6,other,7.168749999999999,17,3.790909090909091,11,4.1875,3.090909090909091,0.2960871597942127,0.2960871597942127,00-0033307,2020,NA
NA,0.6866666666666668,1.3285714285714287,0.42857142857142855,0.026208282841320034,300,1.1428571428571428,7.4375,0,0,202.07421875,0.3340973802925354,3,5.64453125,no,0.04744897959183674,0.015306122448979591,9.360101014757154e-4,102,19.125,4243.625,246.245,1,2,0.15384615384615385,TE,242.0826562500001,0,0,10,no_history,0,7.4375,0,0,0.14285714285714285,0,0.01258994615810396,0.01258994615810396,00-0033338,2020,NA
NA,1.6461538461538465,1.2750000000000001,1,0.05522643649743314,300,7.75,4.25,18,0,190.78515625,-0.06320010712079238,1,33.8671875,yes,0.037500000000000006,0.029411764705882353,0.0016243069558068571,38.25,31.875,4324.375,300.475,0,1,0.14285714285714285,WR,361.02421875000016,23.5875,0.03847487001733102,no_combine_cluster,3,0,0,0,0,0,0,0,0,00-0033367,2020,NA
NA,10.746666666666668,4.7250000000000005,3.875,0.2990414978087527,300,39.375,8.5,0,1.41,4.515625,0.8792372924472147,2,24.8359375,no,0.09767441860465118,0.08010335917312661,0.006181736388811426,304.9375,17,3613.5625,212.5425,1,2,0.3902439024390244,WR,4.696250000000198,0,0,no_combine_cluster,no_history,3.7625,17,0,0,2.5625,0,0.16499817868668618,0.16499817868668618,00-0033375,2020,NA
NA,2.34,0.31666666666666665,0.6666666666666666,0.04458599664536017,300,6.833333333333333,6.375,0,0,64.34765625,-0.20470151231783448,2,169.3359375,no,0.006597222222222222,0.013888888888888888,9.288749301116702e-4,199.75,39.3125,4982.0625,356.5325,1,14,0.07142857142857142,WR,306.498046875,56.41875,0.12673031026252984,no_combine_cluster,8,2.1928571428571426,14.875,0,0,1,0,0.07630894824767691,0.07630894824767691,00-0033382,2020,NA
NA,1.1,1.0999999999999999,0.6666666666666666,0.06220238095238095,300,3.3333333333333335,3.1875,0,0,46.28515625,0.062185406141603984,1,19.19140625,no,0.031132075471698113,0.018867924528301886,0.00176044474393531,6.375,37.1875,4632.5,334.04999999999995,1,3,0.16666666666666666,WR,277.7109375000002,19.231250000000003,0.048395721925133695,no_combine_cluster,6,0,0,0,0,0,0,0,0,00-0033386,2020,NA
NA,4.11875,8.536363636363637,5.363636363636363,0.32902265514276685,300,30.90909090909091,11.6875,0,0.22,133.2109375,-0.32525229123549565,3,92.5703125,no,0.1529315960912052,0.09609120521172639,0.005894542681710807,546.125,35.0625,5006.5,340.51,1,11,0.5942028985507246,TE,363.62070312500003,61.943749999999994,0.08649851632047477,no_combine_cluster,7,1.3142857142857143,7.4375,0.58,15,0.7142857142857143,0.7333333333333333,0.04525288904714713,0.04525288904714713,00-0033387,2020,NA
NA,0,0.2625,0.375,0.01429182356289162,300,0.25,8.5,0,0,194.171875,-0.06480667561118025,3,9.03125,no,0.007720588235294118,0.011029411764705883,4.203477518497536e-4,182.75,35.0625,5447.4375,358.14750000000004,1,2,0.07692307692307693,TE,469.7378906250003,42.5,0.05788712011577424,no_combine_cluster,3,0.7375,17,0.5625,8,0.5,0.25,0.022008509647882524,0.022008509647882524,00-0033421,2020,NA
NA,3.253846153846154,0.5874999999999999,0.375,0.025357592445887103,300,3.375,8.5,-5,0,132.08203125,0.13989704610867193,1,178.3671875,yes,0.017153284671532845,0.010948905109489052,7.40367662653638e-4,184.875,31.875,5012.875,328.01500000000004,1,7,0.15384615384615385,TE,333.8627343750001,55.25,0.07854984894259819,9,7,0,0,0,0,0,0,0,0,00-0033439,2020,NA
NA,5.23125,2.693333333333334,1.6,0.1298365157181137,300,14.8,15.9375,0,0,46.28515625,-0.07241867430378808,2,19.19140625,no,0.13557046979865775,0.08053691275167785,0.006535395086482232,210.375,37.1875,4632.5,334.04999999999995,1,3,0.4117647058823529,TE,277.7109375000002,19.231250000000003,0.048395721925133695,no_combine_cluster,6,3.9583333333333335,12.75,0,0,1.6666666666666667,0,0.1481315138353706,0.1481315138353706,00-0033455,2020,NA
NA,0.6666666666666666,0.8,0.75,0.06289357803278917,300,13.5,4.25,0,0,141.11328125,-0.37998007303394843,2,24.8359375,no,0.024242424242424242,0.022727272727272728,0.001905866000993611,34,42.5,5940.4375,407.6175,1,8,0.07692307692307693,WR,393.8753906250001,76.07499999999999,0.12239316239316238,no_combine_cluster,8,0,0,0,0,0,0,0,0,00-0033474,2020,NA
NA,0.35000000000000003,0.1888888888888889,0.2222222222222222,0.01204211765115403,300,0.4444444444444444,9.5625,0,0,141.11328125,-0.08917901817605728,2,24.8359375,no,0.0125,0.014705882352941176,7.969048445616637e-4,38.25,42.5,5940.4375,407.6175,1,8,0.08333333333333333,WR,393.8753906250001,76.07499999999999,0.12239316239316238,no_combine_cluster,8,0,0,0,0,0,0,0,0,00-0033481,2020,NA
NA,2.2285714285714286,4.566666666666667,0.6666666666666666,0,300,9.666666666666666,3.1875,0,0.12,142.2421875,0,3,0,no,0.11810344827586208,0.017241379310344827,0,17,29.75,4448.6875,296.9475,1,3,0.08333333333333333,WR,320.7900000000001,47.28125,0.12606232294617564,no_combine_cluster,7,1.7000000000000002,1.0625,3.34,5,0,0.4,0,0,00-0033572,2020,NA
NA,0,4.207142857142857,1.5714285714285714,0.11770662824952112,300,18.071428571428573,14.875,37,0,141.11328125,0.765761559804889,3,24.8359375,yes,0.1717201166180758,0.0641399416909621,0.004804352173449842,258.1875,42.5,5940.4375,407.6175,1,8,0.4375,TE,393.8753906250001,76.07499999999999,0.12239316239316238,5,8,4.953333333333334,15.9375,6.262499999999999,8,4.6,3.5,0.36949831125316596,0.36949831125316596,00-0033611,2020,NA
NA,1.825,3.326666666666667,2.3333333333333335,0.1602223470216762,300,17.8,15.9375,0,0,168.20703125,-1.225163945655696,2,3.38671875,no,0.1024640657084189,0.07186858316221766,0.0049349798877313,411.1875,28.6875,4505,294.95000000000005,1,5,0.4888888888888889,TE,263.48671874999997,65.34375,0.0825503355704698,no_combine_cluster,5,0,0,0,0,0,0,0,0,00-0033627,2020,NA
NA,2.2,5.343750000000001,2.5625,0.1540873039309898,300,20.5625,17,0,0,182.8828125,0.8835792758514227,2,16.93359375,no,0.16011235955056183,0.07677902621722846,0.004616848057857372,461.125,31.875,5208.375,335.83500000000004,0,1,0.6078431372549019,TE,468.0445312500003,0,0,no_combine_cluster,other,4.731249999999999,17,0,0,2.25,0,0.1398538921776153,0.1398538921776153,00-0033658,2020,NA
NA,9.712499999999999,4.91875,2.1875,0.15145002758811943,300,23.375,17,0,0.7,132.08203125,1.3903173305734526,3,74.5078125,no,0.1674468085106383,0.07446808510638298,0.005155745620021087,393.125,25.5,4274.4375,272.97749999999996,1,5,0.5333333333333333,WR,272.6308593750001,22.84375,0.035833333333333335,no_combine_cluster,1,5.56875,17,8.299999999999999,16,4.375,5.1875,0.3004314970292712,0.3004314970292712,00-0033681,2020,NA
NA,0.5133333333333333,0,0,0,300,0,0,0,0,142.2421875,0,0,185.140625,no,0,0,0,0,18.0625,4392.375,247.94500000000002,0,1,0,TE,167.75546875000003,25.5,0.041666666666666664,no_combine_cluster,4,0,0,0,0,0,0,0,0,00-0033720,2020,NA
NA,8.31875,8.557142857142859,5.714285714285714,0.29970605793279426,300,37.714285714285715,7.4375,0,0.95,168.20703125,1.1365516706114778,1,3.38671875,no,0.14681372549019608,0.09803921568627451,0.005142015699827353,327.25,28.6875,4505,294.95000000000005,1,5,0.56,WR,263.48671874999997,65.34375,0.0825503355704698,2,5,0,0,0,0,0,0,0,0,00-0033733,2020,NA
NA,11.037500000000001,2.3636363636363638,1.3636363636363635,0.09645016911500227,300,14.363636363636363,11.6875,0,0.29,98.21484375,0.15267640905221924,2,27.09375,no,0.08873720136518772,0.051194539249146756,0.003620996110119539,205.0625,31.875,4872.625,322.405,1,2,0.4,TE,186.26953125000023,42.181250000000006,0.057452966714905934,no_combine_cluster,3,1.6090909090909091,11.6875,0,0,0.5454545454545454,0,0.037843378051470755,0.037843378051470755,00-0033757,2020,NA
NA,6.05,6.540000000000001,2.8,0.21450836180885516,300,36.4,5.3125,0,0,121.921875,1.5480627228412824,2,193.04296875,no,0.16029411764705884,0.06862745098039216,0.00525755788747194,110.5,21.25,4034.3125,246.3725,1,2,0.3333333333333333,TE,204.67070312500002,39.631249999999994,0.05260930888575458,no_combine_cluster,4,3.3,10.625,0,0,1.9,0,0.17197486248769805,0.17197486248769805,00-0034011,2020,NA
NA,0.9,2.6571428571428575,1.7142857142857142,0.10003999469587412,300,22.857142857142858,7.4375,0,0,142.2421875,0.7796509176051976,2,185.140625,no,0.11071428571428572,0.07142857142857142,0.004168333112328088,72.25,18.0625,4392.375,247.94500000000002,0,1,0.36363636363636365,WR,167.75546875000003,25.5,0.041666666666666664,no_combine_cluster,4,0.3666666666666667,9.5625,0,0,0.2222222222222222,0,0.02088252025915687,0.02088252025915687,00-0034052,2020,NA
NA,1.2625000000000002,0.675,0.25,0.026531732000243856,300,9.25,8.5,0,0.78,98.21484375,0.02438542727031745,2,100.47265625,no,0.04251968503937008,0.015748031496062992,0.0016712902047397705,28.6875,31.875,4734.5,316.88,1,4,0.08333333333333333,WR,367.504140625,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0034054,2020,NA
NA,3.0937500000000004,2.25625,1.375,0.08153245721384289,300,7.3125,17,0,0.08,98.21484375,0.23954363671145984,2,100.47265625,no,0.07847826086956522,0.04782608695652174,0.0028359115552641007,382.5,31.875,4734.5,316.88,1,4,0.46875,TE,367.504140625,0,0,no_combine_cluster,other,0.48571428571428577,7.4375,0,0,0.2857142857142857,0,0.024331019335681176,0.024331019335681176,00-0034073,2020,NA
NA,1.8333333333333333,1.9000000000000001,2,0.1952660385817949,300,33.666666666666664,3.1875,0,0.11,132.08203125,0.43029283958215575,1,178.3671875,no,0.031843575418994415,0.0335195530726257,0.0032726151717619254,83.9375,31.875,5012.875,328.01500000000004,1,7,0.125,WR,333.8627343750001,55.25,0.07854984894259819,no_combine_cluster,7,0,0,0,0,0,0,0,0,00-0034081,2020,NA
NA,6.157142857142857,0.6714285714285715,0.42857142857142855,0.031873075553462964,300,5,7.4375,0,0.16,41.76953125,0.28505622442545636,1,75.63671875,no,0.03012820512820513,0.019230769230769232,0.0014302021081682098,59.5,19.125,3405.3125,212.71249999999998,0,1,0.15384615384615385,WR,94.53460937500012,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0034104,2020,NA
NA,1.6937499999999999,2.2333333333333334,2.6666666666666665,0.12630050088510622,300,20.444444444444443,9.5625,0,0,202.07421875,-0.43153534971255186,1,62.08984375,no,0.0459954233409611,0.05491990846681922,0.002601154480471295,358.0625,30.8125,5364.5625,337.83250000000004,1,6,0.3235294117647059,WR,426.27500000000015,48.2375,0.0606951871657754,no_combine_cluster,4,0,0,0,0,0,0,0,0,00-0034132,2020,NA
NA,0.15,0,0,0,300,0,0,0,0,41.76953125,0,0,75.63671875,no,0,0,0,0,19.125,3405.3125,212.71249999999998,0,1,0,TE,94.53460937500012,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0034169,2020,NA
NA,0.64375,0,0,0,300,0,0,0,0,141.11328125,0,0,24.8359375,no,0,0,0,0,42.5,5940.4375,407.6175,1,8,0,TE,393.8753906250001,76.07499999999999,0.12239316239316238,no_combine_cluster,8,0,0,0,0,0,0,0,0,00-0034192,2020,NA
NA,0,0,0,0,300,0,0,0,0,82.41015625,0,0,58.703125,no,0,0,0,0,19.125,3414.875,213.095,1,14,0,TE,80.49101562500002,94.88125,0.11719160104986877,no_combine_cluster,7,0,0,0,0,0,0,0,0,00-0034193,2020,NA
NA,0,0,0,0,300,0,0,0,0.16,41.76953125,0,0,75.63671875,no,0,0,0,0,19.125,3405.3125,212.71249999999998,0,1,0,WR,94.53460937500012,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0034207,2020,NA
NA,3.4166666666666665,2.5,1.1428571428571428,0.07102599539060375,300,12.714285714285714,14.875,0,0,141.11328125,0.5113628668228297,1,24.8359375,no,0.1440329218106996,0.06584362139917696,0.004092032656248776,151.9375,42.5,5940.4375,407.6175,1,8,0.46153846153846156,WR,393.8753906250001,76.07499999999999,0.12239316239316238,3,8,0,0,0,0,0,0,0,0,00-0034297,2020,NA
NA,3.7214285714285715,3,0.6666666666666666,0.07723791588198368,300,1.3333333333333333,3.1875,0,0.85,-7.90234375,2.104929967036393,2,39.51171875,no,0.06293706293706294,0.013986013986013986,0.0016203758576639933,45.6875,29.75,4401.9375,295.07750000000004,1,7,0.16666666666666666,WR,165.72343750000016,47.3875,0.0830540037243948,no_combine_cluster,4,2.6333333333333333,3.1875,0,0,1.3333333333333333,0,0.10549197869520495,0.10549197869520495,00-0034309,2020,NA
NA,2.3,5.7375,2.625,0.25403355269514755,300,36,8.5,0,0,142.2421875,1.3729421977332095,2,185.140625,no,0.14123076923076922,0.06461538461538462,0.006253133604803632,239.0625,18.0625,4392.375,247.94500000000002,0,1,0.41935483870967744,WR,167.75546875000003,25.5,0.041666666666666664,no_combine_cluster,4,0,0,0,0,0,0,0,0,00-0034317,2020,NA
NA,0.7571428571428571,1.1428571428571428,0.5714285714285714,0.033728637163587094,300,5.428571428571429,7.4375,0,0,141.11328125,0.37590540007555057,1,24.8359375,no,0.05442176870748299,0.027210884353741496,0.0016061255792184331,49.9375,42.5,5940.4375,407.6175,1,8,0.21428571428571427,TE,393.8753906250001,76.07499999999999,0.12239316239316238,no_combine_cluster,8,0,0,0,0,0,0,0,0,00-0034319,2020,NA
NA,0.8333333333333334,0.8571428571428573,0.9285714285714286,0.09271209964004128,300,14.785714285714286,14.875,0,0,121.921875,-0.01850050467676783,2,193.04296875,no,0.033613445378151266,0.036414565826330535,0.0036357686133349524,273.0625,21.25,4034.3125,246.3725,1,2,0.17391304347826086,WR,204.67070312500002,39.631249999999994,0.05260930888575458,no_combine_cluster,4,5.111111111111111,9.5625,0,0,3.111111111111111,0,0.2419138931595841,0.2419138931595841,00-0034487,2020,NA
NA,1.425,1.1181818181818182,1.6363636363636365,0.17727637703273846,300,41,11.6875,-34,0.16,41.76953125,-0.5950343069566156,2,75.63671875,yes,0.039171974522293,0.05732484076433121,0.006210318940637335,227.375,19.125,3405.3125,212.71249999999998,0,1,0.10714285714285714,WR,94.53460937500012,0,0,no_combine_cluster,other,7.623076923076923,13.8125,0,0,3.3846153846153846,0,0.3374388093925364,0.3374388093925364,00-0034510,2020,NA
NA,9.780000000000003,6.853333333333334,3.466666666666667,0.25730516051465496,300,49.06666666666667,15.9375,0,0,98.21484375,1.901485929870978,2,27.09375,no,0.17754749568221073,0.08981001727115717,0.006665936800897798,508.9375,31.875,4872.625,322.405,1,2,0.5645161290322581,WR,186.26953125000023,42.181250000000006,0.057452966714905934,5,3,1.7000000000000002,1.0625,0,0,1,0,0.054595426561125766,0.054595426561125766,00-0034521,2020,NA
NA,0.7888888888888889,0.5111111111111112,0.5555555555555556,0.03277331369281041,300,6.111111111111111,9.5625,0,0,194.171875,-0.17303554080556044,1,9.03125,no,0.02266009852216749,0.024630541871921183,0.0014530040553462744,109.4375,35.0625,5447.4375,358.14750000000004,1,2,0.13333333333333333,TE,469.7378906250003,42.5,0.05788712011577424,no_combine_cluster,3,0,0,0,0,0,0,0,0,00-0034613,2020,NA
NA,0.575,3.900000000000001,2.3846153846153846,0,300,28.692307692307693,13.8125,0,0.46,91.44140625,0,2,98.21484375,no,0.12129186602870816,0.07416267942583732,0,337.875,20.1875,3658.1875,227.0775,1,2,0.4146341463414634,WR,184.12460937499992,18.487499999999997,0.03314285714285714,no_combine_cluster,1,3.35,6.375,0,0,1.6666666666666667,0,0.13486917894155656,0.13486917894155656,00-0034631,2020,NA
NA,2.276923076923077,4.86,3.4,0.179803149982606,300,11.4,5.3125,0,0,202.07421875,0.7691377730037063,2,62.08984375,no,0.1221105527638191,0.08542713567839195,0.0045176670849901,105.1875,30.8125,5364.5625,337.83250000000004,1,6,0.4074074074074074,WR,426.27500000000015,48.2375,0.0606951871657754,no_combine_cluster,4,0,0,0,0,0,0,0,0,00-0034646,2020,NA
NA,2.4999999999999996,1.6299999999999997,1.1,0.08278478961728541,300,7.3,10.625,0,0,46.28515625,-0.1950682099093683,2,19.19140625,no,0.05863309352517985,0.039568345323741004,0.00297787013011818,189.125,37.1875,4632.5,334.04999999999995,1,3,0.38095238095238093,WR,277.7109375000002,19.231250000000003,0.048395721925133695,no_combine_cluster,6,0,0,0,0,0,0,0,0,00-0034652,2020,NA
NA,2.45,6.800000000000001,4,0.3546511627906977,300,88,1.0625,0,0.95,168.20703125,1.4192315010586753,2,3.38671875,no,0.0591304347826087,0.034782608695652174,0.003083923154701719,15.9375,28.6875,4505,294.95000000000005,1,5,0.14285714285714285,WR,263.48671874999997,65.34375,0.0825503355704698,no_combine_cluster,5,4.860000000000001,5.3125,0,0,3,0,0.2314776831644151,0.2314776831644151,00-0034653,2020,NA
NA,0,3.6500000000000004,0.5,0.055396341463414635,300,12.25,4.25,0,1.56,81.28125,1.6318930599372834,1,171.59375,no,0.10209790209790211,0.013986013986013986,0.0015495480129626472,45.6875,23.375,4366.875,268.175,1,5,0.16666666666666666,WR,268.34101562500024,57.587500000000006,0.09063545150501673,no_combine_cluster,6,0,0,0,0,0,0,0,0,00-0034660,2020,NA
NA,0.34375,1.9933333333333334,0.6666666666666666,0.03461480552205982,300,5.733333333333333,15.9375,0,0,202.07421875,0.7671295552553299,1,62.08984375,no,0.09707792207792208,0.032467532467532464,0.0016857859832171988,221,30.8125,5364.5625,337.83250000000004,1,6,0.45,TE,426.27500000000015,48.2375,0.0606951871657754,no_combine_cluster,4,0,0,0,0,0,0,0,0,00-0034788,2020,NA
NA,3.2222222222222223,1.1600000000000001,1,0.09114769780151433,300,16.1,10.625,0,0.09,90.3125,-0.027669084088007435,2,109.50390625,no,0.05065502183406114,0.043668122270742356,0.003980248812293202,137.0625,23.375,4087.4375,256.9975,0,1,0.2,WR,172.83554687500018,23.799999999999997,0.033734939759036145,no_combine_cluster,3,0.30833333333333335,12.75,0,0,0.25,0,0.01370383324285744,0.01370383324285744,00-0034854,2020,NA
NA,5.108333333333333,6.84375,3.5,0,300,23.9375,17,0,0.16,41.76953125,0,1,75.63671875,no,0.26707317073170733,0.13658536585365855,0,329.375,19.125,3405.3125,212.71249999999998,0,1,0.5151515151515151,WR,94.53460937500012,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0034928,2020,NA
